ID,name,date,confirmedInfections
DE6,HAMBURG,2020-12-11,29084
DE6,HAMBURG,2020-12-12,29375
DE6,HAMBURG,2020-12-13,29667
DE6,HAMBURG,2020-12-14,29987
DE6,HAMBURG,2020-12-15,30521
DE6,HAMBURG,2020-12-16,31013
DE6,HAMBURG,2020-12-17,31561
DE6,HAMBURG,2020-12-18,32145
DE6,HAMBURG,2020-12-19,32519
DE6,HAMBURG,2020-12-20,32740
DE6,HAMBURG,2020-12-21,33361
DE6,HAMBURG,2020-12-22,33991
DE6,HAMBURG,2020-12-23,34531
DE6,HAMBURG,2020-12-24,34868
DE6,HAMBURG,2020-12-25,35082
DE6,HAMBURG,2020-12-26,35330
DE6,HAMBURG,2020-12-27,35483
DE6,HAMBURG,2020-12-28,35969
DE6,HAMBURG,2020-12-29,36464
DE6,HAMBURG,2020-12-30,37042
DE6,HAMBURG,2020-12-31,37384
DE6,HAMBURG,2021-01-01,37596
DE6,HAMBURG,2021-01-02,37868
DE6,HAMBURG,2021-01-03,38071
DE6,HAMBURG,2021-01-04,38581
DE6,HAMBURG,2021-01-05,39107
DE6,HAMBURG,2021-01-06,39594
DE6,HAMBURG,2021-01-07,40117
DE6,HAMBURG,2021-01-08,40490
DE6,HAMBURG,2021-01-09,40695
DE6,HAMBURG,2021-01-10,40980
DE6,HAMBURG,2021-01-11,41334
DE6,HAMBURG,2021-01-12,41724
DE6,HAMBURG,2021-01-13,42070
DE6,HAMBURG,2021-01-14,42381
DE6,HAMBURG,2021-01-15,42772
DE6,HAMBURG,2021-01-16,42928
DE6,HAMBURG,2021-01-17,43046
DE6,HAMBURG,2021-01-18,43338
DE6,HAMBURG,2021-01-19,43646
DE6,HAMBURG,2021-01-20,43951
DE6,HAMBURG,2021-01-21,44237
DE6,HAMBURG,2021-01-22,44481
DE6,HAMBURG,2021-01-23,44738
DE6,HAMBURG,2021-01-24,44900
DE6,HAMBURG,2021-01-25,45131
DE6,HAMBURG,2021-01-26,45425
DE6,HAMBURG,2021-01-27,45739
DE6,HAMBURG,2021-01-28,45992
DE6,HAMBURG,2021-01-29,46242
DE6,HAMBURG,2021-01-30,46385
DE6,HAMBURG,2021-01-31,46488
DE6,HAMBURG,2021-02-01,46712
DE6,HAMBURG,2021-02-02,46936
DE6,HAMBURG,2021-02-03,47164
DE6,HAMBURG,2021-02-04,47365
DE6,HAMBURG,2021-02-05,47558
DE6,HAMBURG,2021-02-06,47694
DE6,HAMBURG,2021-02-07,47823
DE6,HAMBURG,2021-02-08,48026
DE6,HAMBURG,2021-02-09,48217
DE6,HAMBURG,2021-02-10,48415
DE6,HAMBURG,2021-02-11,48620
DE6,HAMBURG,2021-02-12,48837
DE6,HAMBURG,2021-02-13,48937
DE6,HAMBURG,2021-02-14,49102
DE6,HAMBURG,2021-02-15,49294
DE6,HAMBURG,2021-02-16,49492
DE6,HAMBURG,2021-02-17,49730
DE6,HAMBURG,2021-02-18,49908
DE6,HAMBURG,2021-02-19,50160
DE6,HAMBURG,2021-02-20,50305
DE6,HAMBURG,2021-02-21,50457
DE6,HAMBURG,2021-02-22,50664
DE6,HAMBURG,2021-02-23,50940
DE6,HAMBURG,2021-02-24,51208
DE6,HAMBURG,2021-02-25,51453
DE6,HAMBURG,2021-02-26,51658
DE6,HAMBURG,2021-02-27,51780
DE6,HAMBURG,2021-02-28,52009
DE6,HAMBURG,2021-03-01,52035
DE5,BREMEN,2020-03-01,1
DE5,BREMEN,2020-03-02,2
DE5,BREMEN,2020-03-03,4
DE5,BREMEN,2020-03-04,4
DE5,BREMEN,2020-03-05,4
DE5,BREMEN,2020-03-06,4
DE5,BREMEN,2020-03-07,4
DE5,BREMEN,2020-03-08,4
DE5,BREMEN,2020-03-09,11
DE5,BREMEN,2020-03-10,22
DE5,BREMEN,2020-03-11,33
DE5,BREMEN,2020-03-12,40
DE5,BREMEN,2020-03-13,49
DE5,BREMEN,2020-03-14,52
DE5,BREMEN,2020-03-15,55
DE5,BREMEN,2020-03-16,56
DE5,BREMEN,2020-03-17,68
DE5,BREMEN,2020-03-18,78
DE5,BREMEN,2020-03-19,118
DE5,BREMEN,2020-03-20,142
DE5,BREMEN,2020-03-21,164
DE5,BREMEN,2020-03-22,168
DE5,BREMEN,2020-03-23,180
DE5,BREMEN,2020-03-24,199
DE5,BREMEN,2020-03-25,210
DE5,BREMEN,2020-03-26,241
DE5,BREMEN,2020-03-27,261
DE5,BREMEN,2020-03-28,286
DE5,BREMEN,2020-03-29,287
DE5,BREMEN,2020-03-30,295
DE5,BREMEN,2020-03-31,312
DE5,BREMEN,2020-04-01,328
DE5,BREMEN,2020-04-02,339
DE5,BREMEN,2020-04-03,372
DE5,BREMEN,2020-04-04,387
DE5,BREMEN,2020-04-05,390
DE5,BREMEN,2020-04-06,395
DE5,BREMEN,2020-04-07,431
DE5,BREMEN,2020-04-08,437
DE5,BREMEN,2020-04-09,455
DE5,BREMEN,2020-04-10,464
DE5,BREMEN,2020-04-11,477
DE5,BREMEN,2020-04-12,481
DE5,BREMEN,2020-04-13,487
DE5,BREMEN,2020-04-14,494
DE5,BREMEN,2020-04-15,509
DE5,BREMEN,2020-04-16,554
DE5,BREMEN,2020-04-17,566
DE5,BREMEN,2020-04-18,583
DE5,BREMEN,2020-04-19,595
DE5,BREMEN,2020-04-20,602
DE5,BREMEN,2020-04-21,619
DE5,BREMEN,2020-04-22,727
DE5,BREMEN,2020-04-23,744
DE5,BREMEN,2020-04-24,761
DE5,BREMEN,2020-04-25,776
DE5,BREMEN,2020-04-26,790
DE5,BREMEN,2020-04-27,797
DE5,BREMEN,2020-04-28,840
DE5,BREMEN,2020-04-29,882
DE5,BREMEN,2020-04-30,904
DE5,BREMEN,2020-05-01,916
DE5,BREMEN,2020-05-02,919
DE5,BREMEN,2020-05-03,936
DE5,BREMEN,2020-05-04,953
DE5,BREMEN,2020-05-05,963
DE5,BREMEN,2020-05-06,1017
DE5,BREMEN,2020-05-07,1046
DE5,BREMEN,2020-05-08,1074
DE5,BREMEN,2020-05-09,1089
DE5,BREMEN,2020-05-10,1101
DE5,BREMEN,2020-05-11,1104
DE5,BREMEN,2020-05-12,1124
DE5,BREMEN,2020-05-13,1153
DE5,BREMEN,2020-05-14,1176
DE5,BREMEN,2020-05-15,1197
DE5,BREMEN,2020-05-16,1216
DE5,BREMEN,2020-05-17,1226
DE5,BREMEN,2020-05-18,1237
DE5,BREMEN,2020-05-19,1256
DE5,BREMEN,2020-05-20,1274
DE5,BREMEN,2020-05-21,1290
DE5,BREMEN,2020-05-22,1294
DE5,BREMEN,2020-05-23,1297
DE5,BREMEN,2020-05-24,1310
DE5,BREMEN,2020-05-25,1312
DE5,BREMEN,2020-05-26,1322
DE5,BREMEN,2020-05-27,1348
DE5,BREMEN,2020-05-28,1374
DE5,BREMEN,2020-05-29,1403
DE5,BREMEN,2020-05-30,1427
DE5,BREMEN,2020-05-31,1435
DE5,BREMEN,2020-06-01,1436
DE5,BREMEN,2020-06-02,1447
DE5,BREMEN,2020-06-03,1465
DE5,BREMEN,2020-06-04,1499
DE5,BREMEN,2020-06-05,1514
DE5,BREMEN,2020-06-06,1519
DE5,BREMEN,2020-06-07,1534
DE5,BREMEN,2020-06-08,1535
DE5,BREMEN,2020-06-09,1550
DE5,BREMEN,2020-06-10,1567
DE5,BREMEN,2020-06-11,1575
DE5,BREMEN,2020-06-12,1583
DE5,BREMEN,2020-06-13,1591
DE5,BREMEN,2020-06-14,1594
DE5,BREMEN,2020-06-15,1595
DE5,BREMEN,2020-06-16,1609
DE5,BREMEN,2020-06-17,1621
DE5,BREMEN,2020-06-18,1628
DE5,BREMEN,2020-06-19,1638
DE5,BREMEN,2020-06-20,1646
DE5,BREMEN,2020-06-21,1649
DE5,BREMEN,2020-06-22,1655
DE5,BREMEN,2020-06-23,1655
DE5,BREMEN,2020-06-24,1657
DE5,BREMEN,2020-06-25,1660
DE5,BREMEN,2020-06-26,1661
DE5,BREMEN,2020-06-27,1663
DE5,BREMEN,2020-06-28,1663
DE5,BREMEN,2020-06-29,1664
DE5,BREMEN,2020-06-30,1669
DE5,BREMEN,2020-07-01,1673
DE5,BREMEN,2020-07-02,1677
DE5,BREMEN,2020-07-03,1677
DE5,BREMEN,2020-07-04,1680
DE5,BREMEN,2020-07-05,1681
DE5,BREMEN,2020-07-06,1681
DE5,BREMEN,2020-07-07,1683
DE5,BREMEN,2020-07-08,1686
DE5,BREMEN,2020-07-09,1690
DE5,BREMEN,2020-07-10,1691
DE5,BREMEN,2020-07-11,1691
DE5,BREMEN,2020-07-12,1692
DE5,BREMEN,2020-07-13,1693
DE5,BREMEN,2020-07-14,1693
DE5,BREMEN,2020-07-15,1699
DE5,BREMEN,2020-07-16,1703
DE5,BREMEN,2020-07-17,1711
DE5,BREMEN,2020-07-18,1720
DE5,BREMEN,2020-07-19,1722
DE5,BREMEN,2020-07-20,1723
DE5,BREMEN,2020-07-21,1727
DE5,BREMEN,2020-07-22,1729
DE5,BREMEN,2020-07-23,1735
DE5,BREMEN,2020-07-24,1744
DE5,BREMEN,2020-07-25,1749
DE5,BREMEN,2020-07-26,1749
DE5,BREMEN,2020-07-27,1754
DE5,BREMEN,2020-07-28,1760
DE5,BREMEN,2020-07-29,1765
DE5,BREMEN,2020-07-30,1776
DE5,BREMEN,2020-07-31,1783
DE5,BREMEN,2020-08-01,1784
DE5,BREMEN,2020-08-02,1784
DE5,BREMEN,2020-08-03,1788
DE5,BREMEN,2020-08-04,1792
DE5,BREMEN,2020-08-05,1794
DE5,BREMEN,2020-08-06,1800
DE5,BREMEN,2020-08-07,1802
DE5,BREMEN,2020-08-08,1805
DE5,BREMEN,2020-08-09,1806
DE5,BREMEN,2020-08-10,1814
DE5,BREMEN,2020-08-11,1821
DE5,BREMEN,2020-08-12,1824
DE5,BREMEN,2020-08-13,1830
DE5,BREMEN,2020-08-14,1837
DE5,BREMEN,2020-08-15,1843
DE5,BREMEN,2020-08-16,1847
DE5,BREMEN,2020-08-17,1853
DE5,BREMEN,2020-08-18,1867
DE5,BREMEN,2020-08-19,1879
DE5,BREMEN,2020-08-20,1886
DE5,BREMEN,2020-08-21,1894
DE5,BREMEN,2020-08-22,1901
DE5,BREMEN,2020-08-23,1906
DE5,BREMEN,2020-08-24,1914
DE5,BREMEN,2020-08-25,1925
DE5,BREMEN,2020-08-26,1944
DE5,BREMEN,2020-08-27,1958
DE5,BREMEN,2020-08-28,1979
DE5,BREMEN,2020-08-29,1991
DE5,BREMEN,2020-08-30,1992
DE5,BREMEN,2020-08-31,2000
DE5,BREMEN,2020-09-01,2014
DE5,BREMEN,2020-09-02,2037
DE5,BREMEN,2020-09-03,2048
DE5,BREMEN,2020-09-04,2057
DE5,BREMEN,2020-09-05,2068
DE5,BREMEN,2020-09-06,2071
DE5,BREMEN,2020-09-07,2074
DE5,BREMEN,2020-09-08,2086
DE5,BREMEN,2020-09-09,2095
DE5,BREMEN,2020-09-10,2110
DE5,BREMEN,2020-09-11,2118
DE5,BREMEN,2020-09-12,2130
DE5,BREMEN,2020-09-13,2135
DE5,BREMEN,2020-09-14,2137
DE5,BREMEN,2020-09-15,2155
DE5,BREMEN,2020-09-16,2170
DE5,BREMEN,2020-09-17,2174
DE5,BREMEN,2020-09-18,2187
DE5,BREMEN,2020-09-19,2212
DE5,BREMEN,2020-09-20,2217
DE5,BREMEN,2020-09-21,2222
DE5,BREMEN,2020-09-22,2246
DE5,BREMEN,2020-09-23,2257
DE5,BREMEN,2020-09-24,2279
DE5,BREMEN,2020-09-25,2317
DE5,BREMEN,2020-09-26,2362
DE5,BREMEN,2020-09-27,2368
DE5,BREMEN,2020-09-28,2382
DE5,BREMEN,2020-09-29,2431
DE5,BREMEN,2020-09-30,2467
DE5,BREMEN,2020-10-01,2512
DE5,BREMEN,2020-10-02,2552
DE5,BREMEN,2020-10-03,2604
DE5,BREMEN,2020-10-04,2615
DE5,BREMEN,2020-10-05,2629
DE5,BREMEN,2020-10-06,2701
DE5,BREMEN,2020-10-07,2802
DE5,BREMEN,2020-10-08,2876
DE5,BREMEN,2020-10-09,2939
DE5,BREMEN,2020-10-10,3066
DE5,BREMEN,2020-10-11,3072
DE5,BREMEN,2020-10-12,3105
DE5,BREMEN,2020-10-13,3157
DE5,BREMEN,2020-10-14,3259
DE5,BREMEN,2020-10-15,3361
DE5,BREMEN,2020-10-16,3460
DE5,BREMEN,2020-10-17,3551
DE5,BREMEN,2020-10-18,3574
DE5,BREMEN,2020-10-19,3623
DE5,BREMEN,2020-10-20,3713
DE5,BREMEN,2020-10-21,3852
DE5,BREMEN,2020-10-22,4008
DE5,BREMEN,2020-10-23,4134
DE5,BREMEN,2020-10-24,4316
DE5,BREMEN,2020-10-25,4379
DE5,BREMEN,2020-10-26,4478
DE5,BREMEN,2020-10-27,4671
DE5,BREMEN,2020-10-28,4874
DE5,BREMEN,2020-10-29,5118
DE5,BREMEN,2020-10-30,5317
DE5,BREMEN,2020-10-31,5515
DE5,BREMEN,2020-11-01,5736
DE5,BREMEN,2020-11-02,5869
DE5,BREMEN,2020-11-03,6077
DE5,BREMEN,2020-11-04,6330
DE5,BREMEN,2020-11-05,6597
DE5,BREMEN,2020-11-06,6875
DE5,BREMEN,2020-11-07,7058
DE5,BREMEN,2020-11-08,7129
DE5,BREMEN,2020-11-09,7233
DE5,BREMEN,2020-11-10,7348
DE5,BREMEN,2020-11-11,7570
DE5,BREMEN,2020-11-12,7831
DE5,BREMEN,2020-11-13,7985
DE5,BREMEN,2020-11-14,8174
DE5,BREMEN,2020-11-15,8256
DE5,BREMEN,2020-11-16,8300
DE5,BREMEN,2020-11-17,8433
DE5,BREMEN,2020-11-18,8712
DE5,BREMEN,2020-11-19,8854
DE5,BREMEN,2020-11-20,9015
DE5,BREMEN,2020-11-21,9173
DE5,BREMEN,2020-11-22,9249
DE5,BREMEN,2020-11-23,9275
DE5,BREMEN,2020-11-24,9419
DE5,BREMEN,2020-11-25,9612
DE5,BREMEN,2020-11-26,9731
DE5,BREMEN,2020-11-27,9845
DE5,BREMEN,2020-11-28,9999
DE5,BREMEN,2020-11-29,10028
DE5,BREMEN,2020-11-30,10060
DE5,BREMEN,2020-12-01,10221
DE5,BREMEN,2020-12-02,10387
DE5,BREMEN,2020-12-03,10468
DE5,BREMEN,2020-12-04,10599
DE5,BREMEN,2020-12-05,10726
DE5,BREMEN,2020-12-06,10783
DE5,BREMEN,2020-12-07,10829
DE5,BREMEN,2020-12-08,10945
DE5,BREMEN,2020-12-09,11155
DE5,BREMEN,2020-12-10,11340
DE5,BREMEN,2020-12-11,11460
DE5,BREMEN,2020-12-12,11631
DE5,BREMEN,2020-12-13,11688
DE5,BREMEN,2020-12-14,11710
DE5,BREMEN,2020-12-15,11840
DE5,BREMEN,2020-12-16,12061
DE5,BREMEN,2020-12-17,12218
DE5,BREMEN,2020-12-18,12338
DE5,BREMEN,2020-12-19,12444
DE5,BREMEN,2020-12-20,12574
DE5,BREMEN,2020-12-21,12622
DE5,BREMEN,2020-12-22,12739
DE5,BREMEN,2020-12-23,12992
DE5,BREMEN,2020-12-24,13071
DE5,BREMEN,2020-12-25,13102
DE5,BREMEN,2020-12-26,13135
DE5,BREMEN,2020-12-27,13173
DE5,BREMEN,2020-12-28,13233
DE5,BREMEN,2020-12-29,13390
DE5,BREMEN,2020-12-30,13544
DE5,BREMEN,2020-12-31,13655
DE5,BREMEN,2021-01-01,13679
DE5,BREMEN,2021-01-02,13691
DE5,BREMEN,2021-01-03,13728
DE5,BREMEN,2021-01-04,13782
DE5,BREMEN,2021-01-05,13887
DE5,BREMEN,2021-01-06,14041
DE5,BREMEN,2021-01-07,14144
DE5,BREMEN,2021-01-08,14226
DE5,BREMEN,2021-01-09,14297
DE5,BREMEN,2021-01-10,14338
DE5,BREMEN,2021-01-11,14378
DE5,BREMEN,2021-01-12,14474
DE5,BREMEN,2021-01-13,14616
DE5,BREMEN,2021-01-14,14687
DE5,BREMEN,2021-01-15,14777
DE5,BREMEN,2021-01-16,14881
DE5,BREMEN,2021-01-17,14919
DE5,BREMEN,2021-01-18,14939
DE5,BREMEN,2021-01-19,15010
DE5,BREMEN,2021-01-20,15132
DE5,BREMEN,2021-01-21,15233
DE5,BREMEN,2021-01-22,15308
DE5,BREMEN,2021-01-23,15383
DE5,BREMEN,2021-01-24,15420
DE5,BREMEN,2021-01-25,15452
DE5,BREMEN,2021-01-26,15540
DE5,BREMEN,2021-01-27,15632
DE5,BREMEN,2021-01-28,15739
DE5,BREMEN,2021-01-29,15877
DE5,BREMEN,2021-01-30,15955
DE5,BREMEN,2021-01-31,15982
DE5,BREMEN,2021-02-01,16021
DE5,BREMEN,2021-02-02,16143
DE5,BREMEN,2021-02-03,16258
DE5,BREMEN,2021-02-04,16349
DE5,BREMEN,2021-02-05,16445
DE5,BREMEN,2021-02-06,16503
DE5,BREMEN,2021-02-07,16547
DE5,BREMEN,2021-02-08,16557
DE5,BREMEN,2021-02-09,16643
DE5,BREMEN,2021-02-10,16718
DE5,BREMEN,2021-02-11,16788
DE5,BREMEN,2021-02-12,16852
DE5,BREMEN,2021-02-13,16896
DE5,BREMEN,2021-02-14,16969
DE5,BREMEN,2021-02-15,16992
DE5,BREMEN,2021-02-16,17091
DE5,BREMEN,2021-02-17,17185
DE5,BREMEN,2021-02-18,17257
DE5,BREMEN,2021-02-19,17356
DE5,BREMEN,2021-02-20,17453
DE5,BREMEN,2021-02-21,17480
DE5,BREMEN,2021-02-22,17517
DE5,BREMEN,2021-02-23,17637
DE5,BREMEN,2021-02-24,17743
DE5,BREMEN,2021-02-25,17825
DE5,BREMEN,2021-02-26,17925
DE5,BREMEN,2021-02-27,18016
DE5,BREMEN,2021-02-28,18065
DE5,BREMEN,2021-03-01,18071
DE8,MECKLENBURG-VORPOMMERN,2020-02-24,1
DE8,MECKLENBURG-VORPOMMERN,2020-02-25,1
DE8,MECKLENBURG-VORPOMMERN,2020-02-26,1
DE8,MECKLENBURG-VORPOMMERN,2020-02-27,1
DE8,MECKLENBURG-VORPOMMERN,2020-02-28,1
DE8,MECKLENBURG-VORPOMMERN,2020-02-29,1
DE8,MECKLENBURG-VORPOMMERN,2020-03-01,1
DE8,MECKLENBURG-VORPOMMERN,2020-03-02,1
DE8,MECKLENBURG-VORPOMMERN,2020-03-03,3
DE8,MECKLENBURG-VORPOMMERN,2020-03-04,5
DE8,MECKLENBURG-VORPOMMERN,2020-03-05,6
DE8,MECKLENBURG-VORPOMMERN,2020-03-06,6
DE8,MECKLENBURG-VORPOMMERN,2020-03-07,6
DE8,MECKLENBURG-VORPOMMERN,2020-03-08,8
DE8,MECKLENBURG-VORPOMMERN,2020-03-09,12
DE8,MECKLENBURG-VORPOMMERN,2020-03-10,13
DE8,MECKLENBURG-VORPOMMERN,2020-03-11,21
DE8,MECKLENBURG-VORPOMMERN,2020-03-12,30
DE8,MECKLENBURG-VORPOMMERN,2020-03-13,39
DE8,MECKLENBURG-VORPOMMERN,2020-03-14,40
DE8,MECKLENBURG-VORPOMMERN,2020-03-15,41
DE8,MECKLENBURG-VORPOMMERN,2020-03-16,55
DE8,MECKLENBURG-VORPOMMERN,2020-03-17,86
DE8,MECKLENBURG-VORPOMMERN,2020-03-18,129
DE8,MECKLENBURG-VORPOMMERN,2020-03-19,163
DE8,MECKLENBURG-VORPOMMERN,2020-03-20,179
DE8,MECKLENBURG-VORPOMMERN,2020-03-21,190
DE8,MECKLENBURG-VORPOMMERN,2020-03-22,191
DE8,MECKLENBURG-VORPOMMERN,2020-03-23,204
DE8,MECKLENBURG-VORPOMMERN,2020-03-24,241
DE8,MECKLENBURG-VORPOMMERN,2020-03-25,265
DE8,MECKLENBURG-VORPOMMERN,2020-03-26,289
DE8,MECKLENBURG-VORPOMMERN,2020-03-27,331
DE8,MECKLENBURG-VORPOMMERN,2020-03-28,352
DE8,MECKLENBURG-VORPOMMERN,2020-03-29,363
DE8,MECKLENBURG-VORPOMMERN,2020-03-30,376
DE8,MECKLENBURG-VORPOMMERN,2020-03-31,426
DE8,MECKLENBURG-VORPOMMERN,2020-04-01,449
DE8,MECKLENBURG-VORPOMMERN,2020-04-02,478
DE8,MECKLENBURG-VORPOMMERN,2020-04-03,509
DE8,MECKLENBURG-VORPOMMERN,2020-04-04,524
DE8,MECKLENBURG-VORPOMMERN,2020-04-05,526
DE8,MECKLENBURG-VORPOMMERN,2020-04-06,531
DE8,MECKLENBURG-VORPOMMERN,2020-04-07,566
DE8,MECKLENBURG-VORPOMMERN,2020-04-08,574
DE8,MECKLENBURG-VORPOMMERN,2020-04-09,589
DE8,MECKLENBURG-VORPOMMERN,2020-04-10,600
DE8,MECKLENBURG-VORPOMMERN,2020-04-11,613
DE8,MECKLENBURG-VORPOMMERN,2020-04-12,616
DE8,MECKLENBURG-VORPOMMERN,2020-04-13,620
DE8,MECKLENBURG-VORPOMMERN,2020-04-14,623
DE8,MECKLENBURG-VORPOMMERN,2020-04-15,634
DE8,MECKLENBURG-VORPOMMERN,2020-04-16,643
DE8,MECKLENBURG-VORPOMMERN,2020-04-17,647
DE8,MECKLENBURG-VORPOMMERN,2020-04-18,653
DE8,MECKLENBURG-VORPOMMERN,2020-04-19,653
DE8,MECKLENBURG-VORPOMMERN,2020-04-20,655
DE8,MECKLENBURG-VORPOMMERN,2020-04-21,657
DE8,MECKLENBURG-VORPOMMERN,2020-04-22,661
DE8,MECKLENBURG-VORPOMMERN,2020-04-23,661
DE8,MECKLENBURG-VORPOMMERN,2020-04-24,667
DE8,MECKLENBURG-VORPOMMERN,2020-04-25,674
DE8,MECKLENBURG-VORPOMMERN,2020-04-26,674
DE8,MECKLENBURG-VORPOMMERN,2020-04-27,675
DE8,MECKLENBURG-VORPOMMERN,2020-04-28,688
DE8,MECKLENBURG-VORPOMMERN,2020-04-29,692
DE8,MECKLENBURG-VORPOMMERN,2020-04-30,696
DE8,MECKLENBURG-VORPOMMERN,2020-05-01,700
DE8,MECKLENBURG-VORPOMMERN,2020-05-02,702
DE8,MECKLENBURG-VORPOMMERN,2020-05-03,702
DE8,MECKLENBURG-VORPOMMERN,2020-05-04,706
DE8,MECKLENBURG-VORPOMMERN,2020-05-05,713
DE8,MECKLENBURG-VORPOMMERN,2020-05-06,716
DE8,MECKLENBURG-VORPOMMERN,2020-05-07,722
DE8,MECKLENBURG-VORPOMMERN,2020-05-08,722
DE8,MECKLENBURG-VORPOMMERN,2020-05-09,726
DE8,MECKLENBURG-VORPOMMERN,2020-05-10,729
DE8,MECKLENBURG-VORPOMMERN,2020-05-11,732
DE8,MECKLENBURG-VORPOMMERN,2020-05-12,736
DE8,MECKLENBURG-VORPOMMERN,2020-05-13,740
DE8,MECKLENBURG-VORPOMMERN,2020-05-14,745
DE8,MECKLENBURG-VORPOMMERN,2020-05-15,747
DE8,MECKLENBURG-VORPOMMERN,2020-05-16,748
DE8,MECKLENBURG-VORPOMMERN,2020-05-17,749
DE8,MECKLENBURG-VORPOMMERN,2020-05-18,749
DE8,MECKLENBURG-VORPOMMERN,2020-05-19,751
DE8,MECKLENBURG-VORPOMMERN,2020-05-20,759
DE8,MECKLENBURG-VORPOMMERN,2020-05-21,759
DE8,MECKLENBURG-VORPOMMERN,2020-05-22,759
DE8,MECKLENBURG-VORPOMMERN,2020-05-23,759
DE8,MECKLENBURG-VORPOMMERN,2020-05-24,759
DE8,MECKLENBURG-VORPOMMERN,2020-05-25,760
DE8,MECKLENBURG-VORPOMMERN,2020-05-26,760
DE8,MECKLENBURG-VORPOMMERN,2020-05-27,760
DE8,MECKLENBURG-VORPOMMERN,2020-05-28,761
DE8,MECKLENBURG-VORPOMMERN,2020-05-29,762
DE8,MECKLENBURG-VORPOMMERN,2020-05-30,762
DE8,MECKLENBURG-VORPOMMERN,2020-05-31,762
DE8,MECKLENBURG-VORPOMMERN,2020-06-01,762
DE8,MECKLENBURG-VORPOMMERN,2020-06-02,762
DE8,MECKLENBURG-VORPOMMERN,2020-06-03,764
DE8,MECKLENBURG-VORPOMMERN,2020-06-04,765
DE8,MECKLENBURG-VORPOMMERN,2020-06-05,768
DE8,MECKLENBURG-VORPOMMERN,2020-06-06,775
DE8,MECKLENBURG-VORPOMMERN,2020-06-07,775
DE8,MECKLENBURG-VORPOMMERN,2020-06-08,775
DE8,MECKLENBURG-VORPOMMERN,2020-06-09,778
DE8,MECKLENBURG-VORPOMMERN,2020-06-10,779
DE8,MECKLENBURG-VORPOMMERN,2020-06-11,781
DE8,MECKLENBURG-VORPOMMERN,2020-06-12,783
DE8,MECKLENBURG-VORPOMMERN,2020-06-13,783
DE8,MECKLENBURG-VORPOMMERN,2020-06-14,784
DE8,MECKLENBURG-VORPOMMERN,2020-06-15,786
DE8,MECKLENBURG-VORPOMMERN,2020-06-16,788
DE8,MECKLENBURG-VORPOMMERN,2020-06-17,793
DE8,MECKLENBURG-VORPOMMERN,2020-06-18,793
DE8,MECKLENBURG-VORPOMMERN,2020-06-19,794
DE8,MECKLENBURG-VORPOMMERN,2020-06-20,794
DE8,MECKLENBURG-VORPOMMERN,2020-06-21,794
DE8,MECKLENBURG-VORPOMMERN,2020-06-22,794
DE8,MECKLENBURG-VORPOMMERN,2020-06-23,795
DE8,MECKLENBURG-VORPOMMERN,2020-06-24,798
DE8,MECKLENBURG-VORPOMMERN,2020-06-25,799
DE8,MECKLENBURG-VORPOMMERN,2020-06-26,801
DE8,MECKLENBURG-VORPOMMERN,2020-06-27,803
DE8,MECKLENBURG-VORPOMMERN,2020-06-28,803
DE8,MECKLENBURG-VORPOMMERN,2020-06-29,804
DE8,MECKLENBURG-VORPOMMERN,2020-06-30,805
DE8,MECKLENBURG-VORPOMMERN,2020-07-01,805
DE8,MECKLENBURG-VORPOMMERN,2020-07-02,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-03,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-04,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-05,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-06,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-07,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-08,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-09,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-10,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-11,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-12,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-13,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-14,806
DE8,MECKLENBURG-VORPOMMERN,2020-07-15,807
DE8,MECKLENBURG-VORPOMMERN,2020-07-16,807
DE8,MECKLENBURG-VORPOMMERN,2020-07-17,809
DE8,MECKLENBURG-VORPOMMERN,2020-07-18,810
DE8,MECKLENBURG-VORPOMMERN,2020-07-19,812
DE8,MECKLENBURG-VORPOMMERN,2020-07-20,812
DE8,MECKLENBURG-VORPOMMERN,2020-07-21,814
DE8,MECKLENBURG-VORPOMMERN,2020-07-22,818
DE8,MECKLENBURG-VORPOMMERN,2020-07-23,829
DE8,MECKLENBURG-VORPOMMERN,2020-07-24,847
DE8,MECKLENBURG-VORPOMMERN,2020-07-25,847
DE8,MECKLENBURG-VORPOMMERN,2020-07-26,847
DE8,MECKLENBURG-VORPOMMERN,2020-07-27,852
DE8,MECKLENBURG-VORPOMMERN,2020-07-28,855
DE8,MECKLENBURG-VORPOMMERN,2020-07-29,865
DE8,MECKLENBURG-VORPOMMERN,2020-07-30,869
DE8,MECKLENBURG-VORPOMMERN,2020-07-31,872
DE8,MECKLENBURG-VORPOMMERN,2020-08-01,883
DE8,MECKLENBURG-VORPOMMERN,2020-08-02,887
DE8,MECKLENBURG-VORPOMMERN,2020-08-03,891
